datetime,aod,PM2.5,PM10,HFLUX,PBLH,QLML,SPEED,TLML
2025-02-15 05:30:00,0.49656185507774353,20.0,91.0,304.9279479980469,1957.328857421875,0.003920451272279024,5.429904460906982,300.8011474609375
2025-02-15 06:30:00,0.685630202293396,25.0,95.0,351.4778137207031,2248.41015625,0.004043028689920902,5.264230728149414,301.875244140625
2025-02-15 07:30:00,0.6998724937438965,24.0,93.0,349.9305419921875,2490.427490234375,0.004211710765957832,5.171858310699463,302.7663269042969
2025-02-15 07:30:00,0.47321903705596924,22.0,88.0,349.9305419921875,2490.427490234375,0.004211710765957832,5.171858310699463,302.7663269042969
2025-02-15 08:30:00,0.5219864845275879,22.0,86.0,302.1063232421875,2984.47998046875,0.004382386337965727,5.2274980545043945,303.4244384765625
2025-02-15 08:30:00,0.4070134460926056,23.0,81.0,302.1063232421875,2984.47998046875,0.004382386337965727,5.2274980545043945,303.4244384765625
2025-02-16 06:30:00,0.5876742005348206,37.0,97.0,359.941650390625,2388.170654296875,0.005216045770794153,4.080836296081543,301.67498779296875
2025-02-16 07:30:00,0.6134370565414429,36.0,96.0,364.0534362792969,2559.208984375,0.004944204818457365,4.663906574249268,302.42584228515625
2025-02-16 07:30:00,0.5737953186035156,33.0,96.0,364.0534362792969,2559.208984375,0.004944204818457365,4.663906574249268,302.42584228515625
2025-02-16 08:30:00,0.5176628828048706,31.0,91.0,319.05877685546875,2780.220947265625,0.004695055074989796,5.2179670333862305,302.97998046875
2025-02-16 08:30:00,0.416995108127594,20.0,80.0,319.05877685546875,2780.220947265625,0.004695055074989796,5.2179670333862305,302.97998046875
2025-02-18 07:30:00,0.6870967745780945,24.0,77.0,347.4006042480469,2709.1455078125,0.005260211415588856,2.8285562992095947,302.4407043457031
2025-02-18 08:30:00,0.6765154004096985,24.0,77.0,303.734619140625,2809.183837890625,0.0052676722407341,3.009413480758667,302.9532470703125
2025-02-18 08:30:00,0.6879952549934387,19.0,83.0,303.734619140625,2809.183837890625,0.0052676722407341,3.009413480758667,302.9532470703125
2025-02-20 08:30:00,0.6018268465995789,12.0,78.0,337.3512268066406,2838.265625,0.005043643992394209,4.236490249633789,301.8208312988281
2025-02-21 05:30:00,0.51972496509552,21.0,99.0,321.71588134765625,2512.197509765625,0.004861844703555107,2.826792001724243,300.113037109375
2025-02-21 06:30:00,0.7281503081321716,24.0,111.0,375.2459716796875,2628.231201171875,0.004765254911035299,2.9816105365753174,300.90869140625
2025-02-21 07:30:00,0.9082933068275452,24.0,111.0,378.0075378417969,2798.25732421875,0.004676497541368008,3.269699811935425,301.5209045410156
2025-02-21 07:30:00,0.8146317601203918,18.0,87.0,378.0075378417969,2798.25732421875,0.004676497541368008,3.269699811935425,301.5209045410156
2025-02-21 08:30:00,0.7189150452613831,18.0,87.0,332.8182067871094,2829.24951171875,0.00459126615896821,3.751081943511963,302.0267639160156
2025-02-21 08:30:00,0.5613338947296143,15.0,70.0,332.8182067871094,2829.24951171875,0.00459126615896821,3.751081943511963,302.0267639160156
2025-02-22 06:30:00,0.8485108017921448,29.0,107.0,397.0263671875,2206.207763671875,0.004545849282294512,4.4612016677856445,299.88031005859375
2025-02-22 07:30:00,0.9099763631820679,29.0,107.0,401.41656494140625,2430.2412109375,0.004494978580623865,5.311740398406982,300.72857666015625
2025-02-22 07:30:00,0.8293685913085938,23.0,89.0,401.41656494140625,2430.2412109375,0.004494978580623865,5.311740398406982,300.72857666015625
2025-02-22 08:30:00,0.7307762503623962,23.0,89.0,354.4702453613281,2640.250244140625,0.004493981134146452,5.86061429977417,301.2341003417969
2025-02-22 08:30:00,0.6125032305717468,19.0,70.0,354.4702453613281,2640.250244140625,0.004493981134146452,5.86061429977417,301.2341003417969
2025-02-23 05:30:00,0.8454187512397766,13.0,76.0,304.56878662109375,2473.2646484375,0.0041584144346416,0.6687071323394775,298.9216613769531
2025-02-23 06:30:00,0.9575741291046143,16.0,78.0,362.2551574707031,2519.357421875,0.004144788254052401,1.3202753067016602,300.1280822753906
2025-02-23 07:30:00,0.9500255584716797,16.0,78.0,370.5799255371094,2650.333984375,0.00405516941100359,1.8437561988830566,300.90997314453125
2025-02-23 07:30:00,0.8056379556655884,29.0,90.0,370.5799255371094,2650.333984375,0.00405516941100359,1.8437561988830566,300.90997314453125
2025-02-23 08:30:00,0.7602323889732361,29.0,90.0,328.1051940917969,2794.37060546875,0.003948329947888851,2.217073917388916,301.4345397949219
2025-02-23 08:30:00,0.6503149271011353,22.0,84.0,328.1051940917969,2794.37060546875,0.003948329947888851,2.217073917388916,301.4345397949219
2025-02-24 05:30:00,0.7963309288024902,21.0,92.0,335.1189880371094,2318.9638671875,0.004759666044265032,2.750823974609375,298.724853515625
2025-02-24 07:30:00,1.0061057806015015,17.0,74.0,365.331298828125,2762.078369140625,0.00462601613253355,1.3811883926391602,300.28582763671875
2025-02-24 07:30:00,0.7076112627983093,15.0,71.0,365.331298828125,2762.078369140625,0.00462601613253355,1.3811883926391602,300.28582763671875
2025-02-24 08:30:00,1.1107882261276245,15.0,71.0,314.8597717285156,2799.12548828125,0.004526028875261545,1.0202773809432983,300.78424072265625
2025-02-24 08:30:00,1.091030240058899,13.0,71.0,314.8597717285156,2799.12548828125,0.004526028875261545,1.0202773809432983,300.78424072265625
2025-02-25 05:30:00,0.9394447803497314,19.0,83.0,318.1188049316406,1974.2762451171875,0.004803059622645378,1.6761760711669922,298.81658935546875
2025-02-25 06:30:00,1.0893690586090088,14.0,67.0,364.0167236328125,2258.278076171875,0.004853086080402136,0.9724397659301758,300.1773986816406
2025-02-25 07:30:00,1.2156591415405273,14.0,67.0,376.96514892578125,2524.27294921875,0.004691975191235542,1.7641732692718506,301.12774658203125
2025-02-25 07:30:00,1.152197003364563,13.0,61.0,376.96514892578125,2524.27294921875,0.004691975191235542,1.7641732692718506,301.12774658203125
2025-02-25 08:30:00,0.8738552331924438,13.0,61.0,339.0448913574219,2533.29150390625,0.004470465704798698,2.5602848529815674,301.794677734375
2025-02-25 08:30:00,0.8759438991546631,13.0,61.0,339.0448913574219,2533.29150390625,0.004470465704798698,2.5602848529815674,301.794677734375
2025-02-26 05:30:00,1.2549028396606445,19.0,81.0,345.33331298828125,1652.2327880859375,0.004863549489527941,4.443857192993164,300.20074462890625
2025-02-26 08:30:00,0.9091618657112122,16.0,65.0,313.51763916015625,2517.276611328125,0.005049456842243671,2.2138845920562744,303.27392578125
2025-02-26 08:30:00,0.8195980191230774,14.0,63.0,313.51763916015625,2517.276611328125,0.005049456842243671,2.2138845920562744,303.27392578125
2025-02-27 05:30:00,1.1567964553833008,31.0,113.0,348.54705810546875,1774.24853515625,0.0053695328533649445,5.022188663482666,302.0278015136719
