mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0005044142405192057,0.0007133494599963851,0.0,0.0,,auto,2,5,80000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 80000}",,,,,,67
0.0013421376546223958,0.0009490347167306911,0.0,0.0,,auto,2,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,67
0.0006704330444335938,0.0009481355041010721,0.0,0.0,,auto,2,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,67
0.001791238784790039,0.00030298908681583396,0.0,0.0,,auto,2,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,67
0.0008403460184733073,0.00023569428808036699,0.0,0.0,,auto,2,10,5000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 5000}",,,,,,67
0.0018427371978759766,0.00043776265511600795,0.0,0.0,,auto,2,10,10000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10000}",,,,,,67
0.0015848477681477864,0.0003132682429861024,0.0,0.0,,auto,2,10,20000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 20000}",,,,,,67
0.0015070438385009766,0.0004137675962690278,0.0,0.0,,auto,2,10,40000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 40000}",,,,,,67
0.0009074211120605469,0.0008337710992064858,0.0,0.0,,auto,2,10,80000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 80000}",,,,,,67
0.001341422398885091,0.0009485289995371227,0.0,0.0,,auto,4,2,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,67
